mine_id,equipment_type,shift,maintenance_status,operating_hours,temperature_C,vibration,pressure_bar,dust_level_ug,rpm,oil_temp_C,load_percentage,humidity_pct,bearing_temp_C,machine_failure
CG-002,Dumper,Afternoon,Overdue,5648.6,46.22,0.8237,108.09,53.34,1765.2,88.36,32.76,38.88,54.48,0
JH-001,Excavator,Morning,On Schedule,6981.9,69.24,2.2651,86.18,311.82,1708.7,69.09,57.77,29.55,75.39,0
CG-002,Drill Rig,Morning,On Schedule,5961.2,69.59,1.5015,106.82,124.16,1771.3,70.16,26.09,80.62,76.12,0
JH-002,Conveyor,Night,On Schedule,5627.4,86.26,3.3888,101.76,92.35,,88.82,111.85,22.05,57.55,0
OD-001,Excavator,Night,On Schedule,6937.6,82.5,3.8908,96.28,144.94,995.1,94.3,72.5,22.58,97.88,1
JH-001,Crusher,Afternoon,On Schedule,1063.6,49.99,2.4433,120.58,88.3,1715.6,83.08,94.53,48.01,65.73,1
JH-001,Loader,Afternoon,Recent,9260.0,50.33,,87.93,224.36,1426.1,77.37,83.4,93.37,66.61,1
OD-001,Loader,Night,On Schedule,5647.9,,7.6172,126.32,176.39,1648.9,79.83,94.45,54.25,52.17,1
JH-002,Loader,Night,Recent,8403.2,70.18,5.7918,103.38,54.34,1289.5,81.24,64.78,61.97,79.29,1
CG-001,Dumper,Afternoon,On Schedule,1667.8,60.35,3.1579,103.45,47.61,1940.8,80.64,50.86,59.85,68.72,0
OD-002,Dumper,Afternoon,On Schedule,8278.1,59.17,2.8482,81.54,279.8,1768.2,57.87,72.53,59.47,71.37,1
CG-002,Loader,Morning,Overdue,7085.6,63.84,7.1008,84.6,128.45,,88.53,35.35,43.54,54.51,1
OD-001,Conveyor,Morning,On Schedule,11718.7,48.71,2.2897,133.32,208.23,2073.3,85.76,54.92,77.05,64.68,1
OD-002,Loader,Morning,Recent,4982.4,39.37,2.7499,97.09,47.7,670.2,89.92,26.26,74.32,48.67,1
JH-001,Crusher,Afternoon,On Schedule,9697.9,91.34,1.2753,,108.93,2264.6,74.36,78.04,21.15,,0
JH-002,Crusher,Morning,Overdue,3278.9,62.27,2.6891,82.98,135.44,1576.2,73.76,62.04,33.36,70.15,0
OD-002,Crusher,Night,Overdue,8114.4,47.53,6.6775,135.77,278.68,1990.7,74.82,35.91,79.12,55.95,1
OD-001,Drill Rig,Afternoon,On Schedule,9323.3,87.76,2.8358,102.52,218.66,,84.7,104.22,27.36,60.64,1
JH-002,Crusher,Night,Overdue,2702.5,59.41,2.1081,120.53,229.27,1542.4,,31.02,31.37,66.95,0
OD-002,Drill Rig,Morning,Recent,7719.0,92.22,4.1756,62.78,208.24,1873.0,70.79,38.86,47.91,109.12,1
OD-002,Dumper,Afternoon,On Schedule,9003.9,73.77,0.8679,106.04,67.82,1764.6,70.5,112.25,35.94,80.67,0
JH-002,Dumper,Morning,Overdue,168.9,83.26,2.0383,106.21,74.28,1503.6,60.38,45.62,23.95,102.42,0
CG-002,Crusher,Night,On Schedule,8203.1,82.89,3.2618,113.22,154.39,1541.9,83.31,96.08,91.3,96.18,1
JH-001,Excavator,Morning,On Schedule,9583.8,69.75,1.2738,139.82,165.61,1370.6,93.15,26.38,94.64,78.16,1
CG-001,Crusher,Morning,Overdue,5311.5,24.76,4.0741,107.57,104.76,1887.3,90.63,41.0,27.52,26.24,0
JH-002,Conveyor,Night,On Schedule,7417.1,63.89,4.1153,129.24,157.98,1590.7,71.91,113.61,81.71,61.27,0
OD-001,Crusher,Morning,On Schedule,10799.3,61.01,3.3255,126.08,215.55,1620.1,79.58,49.52,32.26,72.67,1
OD-001,Crusher,Afternoon,On Schedule,5816.1,61.45,0.9034,117.29,302.27,1490.9,75.09,30.25,68.93,,0
JH-001,Conveyor,Afternoon,On Schedule,6966.9,37.48,1.8345,91.49,95.3,2065.1,,110.68,64.8,44.26,1
JH-001,Crusher,Morning,On Schedule,4590.8,52.91,2.7354,137.05,66.49,,98.06,56.59,76.47,54.96,0
CG-001,Conveyor,Morning,Overdue,7534.9,83.21,2.1726,88.36,226.97,1800.8,71.3,56.8,30.15,90.17,0
CG-001,Excavator,Morning,On Schedule,11121.2,72.27,4.0777,126.8,249.91,1885.3,68.57,110.38,46.49,84.43,1
OD-001,Excavator,Night,On Schedule,2086.2,,1.8139,89.99,277.06,1591.5,102.23,108.61,88.47,66.25,0
CG-002,Loader,Morning,Overdue,6214.0,43.77,1.3264,91.95,262.17,1930.5,77.83,44.11,40.61,49.13,0
CG-001,Excavator,Night,On Schedule,3778.5,47.98,2.1541,148.62,294.51,1563.9,78.8,43.62,47.5,50.96,1
JH-002,Crusher,Night,Overdue,7794.7,60.07,1.7001,99.7,187.45,1608.4,92.78,82.27,31.5,66.27,1
CG-001,Drill Rig,Morning,Overdue,5634.5,45.16,2.2385,91.8,147.61,2003.8,67.75,80.91,45.66,65.16,1
CG-001,Conveyor,Morning,On Schedule,1495.6,36.96,,105.06,77.88,1890.6,72.83,97.31,23.17,42.96,0
OD-002,Conveyor,Afternoon,Overdue,6416.9,56.99,1.0883,65.11,235.12,1660.4,74.99,57.84,94.87,,0
JH-002,Dumper,Morning,On Schedule,8722.4,71.3,2.8151,77.31,183.87,,67.81,58.14,40.11,79.16,0
OD-002,Drill Rig,Morning,Overdue,4279.9,59.87,0.9687,,221.29,1144.3,82.13,111.91,44.2,70.06,0
CG-002,Drill Rig,Morning,On Schedule,6635.1,90.62,1.1288,68.36,193.14,2097.0,55.28,68.96,48.17,92.61,0
CG-001,Drill Rig,Night,On Schedule,7514.6,77.28,3.1155,68.03,222.07,1531.7,84.04,34.49,69.91,85.95,0
CG-002,Conveyor,Afternoon,Recent,9273.2,50.74,1.3892,109.49,92.75,1051.6,76.13,38.0,71.44,57.76,1
JH-001,Conveyor,Morning,Overdue,4769.8,62.98,2.1462,,228.53,2120.6,92.13,81.32,28.08,62.92,0
JH-001,Excavator,Afternoon,On Schedule,4124.8,44.32,13.3324,89.47,318.41,973.0,72.02,70.52,50.21,58.23,0
CG-002,Drill Rig,Afternoon,Overdue,4712.1,79.66,2.9711,116.69,40.49,1622.5,,71.15,21.96,90.1,0
OD-002,Crusher,Night,Overdue,544.6,94.07,5.7053,98.28,261.3,1379.5,,95.47,81.32,110.58,0
CG-001,Drill Rig,Morning,Recent,6078.3,49.75,1.6086,124.84,133.02,1326.2,71.23,71.71,31.7,59.25,1
OD-002,Conveyor,Night,Recent,2032.8,45.0,4.6213,79.28,295.0,1314.8,79.06,41.3,71.17,54.89,1
JH-002,Crusher,Afternoon,On Schedule,6699.2,43.31,2.6348,130.32,247.81,1240.1,69.43,73.03,44.69,55.16,1
OD-002,Loader,Night,Overdue,8221.3,87.21,1.9936,249.46,302.43,1315.1,65.37,106.17,25.96,91.3,0
JH-001,Crusher,Afternoon,On Schedule,1720.5,87.32,,113.65,292.76,1662.9,56.16,88.51,50.83,100.32,0
CG-001,Drill Rig,Morning,Recent,3343.9,65.6,2.733,139.49,46.46,1474.1,72.98,104.95,89.45,71.98,0
CG-001,Loader,Night,Recent,5865.7,90.02,1.8651,36.65,179.01,1407.7,72.79,66.96,71.5,97.17,0
OD-001,Loader,Morning,Overdue,9248.4,55.68,2.5895,97.75,156.45,1990.0,88.48,57.75,77.08,,0
JH-001,Dumper,Night,Overdue,8073.0,33.82,2.7684,286.97,211.49,1247.9,73.23,35.86,33.81,41.67,1
JH-002,Drill Rig,Afternoon,Overdue,7461.4,77.25,0.6449,131.87,114.59,1244.9,61.2,97.83,53.24,83.77,0
OD-001,Loader,Night,On Schedule,6391.0,81.72,1.4232,90.72,144.64,1141.6,,89.04,42.85,,0
OD-001,Drill Rig,Afternoon,On Schedule,6297.9,64.16,0.7833,127.32,187.08,1163.0,69.56,96.64,45.77,79.45,1
OD-002,Dumper,Morning,Recent,7208.0,,5.4717,101.64,61.12,2984.8,75.28,85.49,91.13,51.69,1
OD-001,Conveyor,Night,Overdue,2075.5,48.9,4.6747,131.46,125.18,1567.7,81.53,108.03,35.35,62.37,1
OD-002,Conveyor,Night,Recent,8222.7,95.22,1.605,,104.05,2142.3,69.54,77.01,80.21,102.24,1
CG-001,Loader,Morning,Overdue,5557.0,74.04,4.2921,183.2,186.92,,63.52,40.64,79.49,76.17,0
OD-002,Drill Rig,Afternoon,Overdue,11733.5,49.54,3.5976,123.25,243.74,,83.8,51.24,29.43,56.41,1
JH-002,Conveyor,Morning,On Schedule,10267.8,47.9,,97.18,243.19,,72.54,54.78,30.86,51.84,0
JH-001,Loader,Morning,On Schedule,1071.3,65.98,4.2745,113.79,20.89,1896.0,75.73,28.2,68.27,72.35,0
CG-001,Loader,Morning,Recent,2701.5,26.35,3.1028,86.8,32.49,1662.1,65.0,29.64,85.46,35.17,0
CG-001,Dumper,Afternoon,On Schedule,1025.1,81.75,2.8963,94.53,130.3,1318.9,89.43,106.49,75.11,87.42,0
JH-001,Dumper,Morning,Recent,4477.6,76.76,5.0471,103.3,153.61,902.5,80.84,34.44,52.59,60.75,1
CG-002,Excavator,Night,Overdue,4736.6,42.98,,66.59,90.96,714.5,,63.93,94.12,55.76,0
JH-001,Loader,Night,On Schedule,1405.2,71.99,3.4218,101.09,112.72,1748.4,73.39,76.6,23.05,79.28,0
OD-001,Drill Rig,Night,On Schedule,11224.5,44.21,,120.83,118.58,1024.9,70.49,86.75,51.7,60.78,1
JH-001,Loader,Night,Overdue,1929.8,97.46,1.9192,95.23,308.12,1103.2,94.18,27.22,82.57,104.65,1
OD-002,Excavator,Night,On Schedule,8223.8,67.64,4.4129,,102.0,1824.9,76.47,58.04,72.66,74.89,0
JH-001,Loader,Afternoon,On Schedule,4412.2,77.78,1.0726,130.71,248.65,1296.1,73.99,35.49,84.42,,0
JH-002,Excavator,Afternoon,Recent,5685.2,51.29,1.7597,109.93,272.77,1091.1,65.21,28.0,70.44,59.41,1
CG-002,Loader,Morning,Overdue,9077.0,88.66,6.8777,84.28,41.93,1839.6,75.73,57.33,32.16,93.81,1
CG-001,Excavator,Night,Overdue,3624.0,52.7,2.4212,117.96,295.28,1166.1,,25.9,31.08,62.01,0
OD-002,Loader,Night,Recent,10005.9,86.92,6.4659,97.39,207.07,1171.5,81.98,63.1,40.75,100.29,1
JH-002,Excavator,Afternoon,Overdue,3806.8,,3.5388,131.87,303.46,1345.5,83.49,47.25,48.0,53.98,1
CG-002,Crusher,Night,Overdue,3607.6,,2.3862,115.06,168.43,1611.7,84.56,43.15,41.85,85.92,0
OD-001,Conveyor,Morning,On Schedule,5727.4,77.4,1.7654,113.03,17.59,2069.2,95.14,101.98,60.81,91.65,0
OD-001,Crusher,Afternoon,Overdue,9516.3,63.88,5.2121,53.72,144.63,1216.6,83.94,94.44,79.29,69.89,0
OD-001,Crusher,Morning,On Schedule,6602.7,40.59,8.7665,98.05,212.38,,85.1,38.61,53.43,50.93,1
CG-001,Loader,Night,Recent,324.8,92.69,2.1753,93.58,87.68,1320.0,85.16,43.69,23.93,100.39,0
JH-001,Drill Rig,Afternoon,Overdue,8721.1,46.22,3.8972,108.07,118.78,704.0,77.64,38.57,78.83,50.84,1
JH-002,Loader,Night,On Schedule,8575.0,56.01,7.284,99.82,139.71,1801.2,69.37,27.77,45.51,75.85,1
CG-001,Loader,Night,Overdue,8208.7,,4.1404,66.35,281.46,951.2,79.64,60.88,78.73,,0
CG-002,Drill Rig,Afternoon,Overdue,4393.8,57.87,0.9382,93.21,19.08,1519.7,71.74,47.2,80.51,,0
JH-002,Drill Rig,Afternoon,On Schedule,5781.0,76.06,1.3732,77.68,134.6,1009.4,84.61,35.87,40.6,90.11,0
OD-002,Crusher,Afternoon,Recent,11329.2,55.85,1.8803,93.75,41.47,1287.2,,98.8,25.21,56.68,1
OD-002,Conveyor,Afternoon,On Schedule,11730.9,72.25,2.1518,66.66,117.03,1338.4,77.75,59.53,85.8,79.85,1
CG-002,Excavator,Night,On Schedule,9441.1,90.43,5.7467,92.51,109.87,1524.3,78.0,82.59,64.34,75.48,1
JH-002,Loader,Afternoon,Overdue,648.0,59.68,5.589,109.87,160.07,1753.3,55.62,75.05,47.66,71.29,0
CG-001,Conveyor,Morning,On Schedule,11459.9,72.91,3.0837,94.79,73.26,,78.93,81.89,46.01,85.09,0
JH-001,Drill Rig,Afternoon,On Schedule,3278.7,32.91,3.5415,106.19,85.61,1353.0,71.25,89.88,66.56,39.27,0
JH-001,Dumper,Afternoon,On Schedule,3779.1,23.03,9.7979,103.42,245.36,1572.6,43.57,76.0,32.04,33.62,1
CG-001,Loader,Afternoon,Overdue,7060.6,58.21,2.3435,,254.74,1016.1,83.54,107.02,94.46,65.97,0
OD-002,Crusher,Afternoon,On Schedule,775.3,75.84,1.2627,104.55,85.87,1579.7,74.54,36.56,50.7,86.99,0
JH-001,Conveyor,Morning,On Schedule,10248.6,81.58,2.2059,82.53,123.97,1364.9,75.01,78.31,35.94,92.37,1
CG-001,Crusher,Afternoon,Recent,3408.2,68.85,,94.76,307.06,2189.3,78.81,86.88,57.48,79.92,0
OD-002,Dumper,Afternoon,Recent,2105.0,48.18,4.1919,88.14,87.01,1263.2,76.31,107.13,59.47,55.88,0
JH-001,Dumper,Morning,Recent,9032.1,55.78,8.299,90.32,273.28,1074.2,113.15,72.26,66.88,56.81,1
JH-002,Conveyor,Night,Recent,5001.3,44.95,3.525,109.98,86.76,1912.6,61.58,106.93,55.2,50.03,0
CG-002,Loader,Afternoon,On Schedule,3982.8,64.44,8.209,254.18,220.74,1686.1,93.86,45.05,26.23,73.1,0
OD-001,Dumper,Morning,On Schedule,7656.3,78.23,5.2218,115.46,140.4,2258.9,79.97,28.6,82.68,90.57,1
OD-001,Conveyor,Night,On Schedule,4586.1,68.41,0.9255,122.51,21.77,1092.3,69.49,63.46,92.4,72.41,0
CG-002,Dumper,Night,Overdue,7210.8,67.38,2.8548,58.49,60.12,,79.56,72.34,24.62,80.2,0
OD-002,Conveyor,Afternoon,Overdue,10738.2,49.99,3.1574,49.32,309.64,1197.5,,69.17,92.47,56.22,1
JH-001,Dumper,Afternoon,Overdue,10438.9,38.49,2.3885,154.9,96.66,1354.9,82.2,89.48,64.66,55.18,1
CG-001,Drill Rig,Afternoon,On Schedule,5135.4,39.35,2.4475,126.05,122.46,1625.2,101.69,63.16,92.49,,1
OD-002,Crusher,Afternoon,On Schedule,9855.2,69.2,3.176,97.2,288.54,1952.8,75.11,52.37,87.85,,1
JH-001,Excavator,Afternoon,Recent,8881.6,53.96,1.6877,106.83,308.15,1609.9,71.63,29.24,90.89,65.48,0
JH-001,Conveyor,Afternoon,On Schedule,8340.0,72.6,1.7863,94.65,97.61,1547.4,73.7,105.1,75.47,87.03,0
OD-002,Conveyor,Afternoon,Overdue,8538.4,88.94,4.0841,80.74,149.18,2247.8,67.72,110.13,42.02,100.36,1
CG-001,Loader,Afternoon,Recent,9711.4,47.93,0.9616,84.57,112.45,1041.3,,54.78,76.7,,1
CG-002,Crusher,Night,Recent,7960.8,47.15,,120.64,224.36,1456.2,84.33,34.22,62.04,56.2,1
CG-002,Crusher,Night,On Schedule,9723.8,46.35,2.7822,,210.81,1791.0,60.28,51.48,33.59,54.72,1
JH-002,Conveyor,Night,On Schedule,7195.5,81.3,,,215.47,2154.8,92.96,54.29,68.37,87.49,1
JH-002,Conveyor,Night,Recent,4531.1,84.42,,98.6,319.51,1130.2,58.19,110.52,66.9,,0
CG-001,Excavator,Morning,On Schedule,6618.1,78.74,3.7204,84.33,197.15,1064.6,81.11,85.84,57.8,87.64,0
CG-001,Crusher,Morning,On Schedule,8785.1,21.53,1.7557,113.21,137.13,1647.5,68.85,68.78,26.77,11.14,1
JH-001,Crusher,Afternoon,Overdue,11928.9,55.95,2.1899,62.69,295.83,1594.1,87.92,107.99,66.27,58.58,0
CG-001,Drill Rig,Night,On Schedule,3944.6,61.64,2.7375,110.52,186.96,1514.6,64.85,42.38,76.81,81.94,0
CG-001,Conveyor,Night,On Schedule,8772.5,78.04,1.6617,104.61,204.7,1258.1,84.14,26.77,21.09,58.48,0
OD-001,Conveyor,Afternoon,Overdue,3385.1,,3.2278,117.52,264.82,1087.9,80.49,98.63,70.18,65.23,0
CG-002,Drill Rig,Afternoon,Recent,2169.6,71.98,1.8211,108.46,192.9,1880.4,79.16,48.54,72.48,89.09,0
OD-001,Crusher,Night,On Schedule,7333.4,64.97,2.7015,,291.48,1045.1,75.97,41.98,93.12,,0
CG-001,Loader,Night,Overdue,3521.3,58.93,2.5118,99.32,249.37,1640.0,77.89,87.46,92.2,76.86,0
OD-001,Loader,Night,Recent,8356.8,27.22,5.4254,96.34,206.46,1428.2,65.84,96.36,82.87,41.77,1
CG-001,Conveyor,Afternoon,On Schedule,5626.4,,5.7618,86.09,307.87,,105.95,94.28,23.6,67.28,0
JH-001,Crusher,Morning,Overdue,2327.0,,,115.2,174.85,1603.4,63.66,38.64,60.78,58.02,0
CG-001,Loader,Afternoon,Overdue,8150.5,,1.3283,82.19,93.88,1097.9,64.65,61.58,21.98,46.83,1
OD-001,Drill Rig,Night,Overdue,8915.6,76.78,1.1177,78.95,150.44,1295.4,103.85,74.16,50.68,80.72,1
JH-001,Crusher,Afternoon,Recent,8855.5,78.12,1.0032,119.9,236.49,1971.9,88.03,74.5,81.14,94.54,0
JH-001,Dumper,Morning,Overdue,10909.0,34.8,0.8661,50.37,294.57,1415.8,112.19,77.7,72.54,44.82,1
OD-002,Drill Rig,Afternoon,On Schedule,8578.1,70.7,3.8622,,300.81,1106.0,94.83,85.04,32.14,83.32,0
CG-001,Conveyor,Afternoon,On Schedule,7409.4,32.83,3.2059,110.96,275.16,1274.3,91.88,79.42,59.02,34.57,1
JH-001,Conveyor,Afternoon,On Schedule,11115.2,70.36,11.2534,56.98,48.36,1165.4,63.99,104.43,53.3,72.81,0
JH-002,Excavator,Morning,Overdue,4641.6,78.41,1.3465,119.54,297.74,1702.3,75.31,91.27,27.7,89.22,0
CG-002,Conveyor,Afternoon,On Schedule,347.6,80.1,3.1109,82.51,97.59,1339.1,72.8,102.44,54.21,88.63,0
OD-001,Dumper,Morning,Overdue,2031.7,100.29,1.0473,134.26,39.17,1568.2,78.61,88.98,70.52,105.6,0
JH-001,Loader,Night,On Schedule,1073.7,78.25,5.6453,94.79,162.28,934.0,75.76,101.15,35.96,91.32,0
JH-001,Conveyor,Night,Recent,6862.3,72.47,4.7689,60.88,86.94,1475.7,77.73,36.67,44.04,77.1,0
JH-002,Excavator,Morning,On Schedule,10564.2,43.79,5.5532,104.49,179.69,1765.0,76.49,113.84,73.62,52.79,1
JH-001,Excavator,Morning,On Schedule,5085.6,74.92,3.6616,144.03,296.58,1371.8,67.13,67.38,66.14,79.5,0
JH-001,Excavator,Night,Recent,4671.3,38.61,1.3593,124.06,277.91,1364.4,64.87,74.36,92.78,50.32,0
OD-001,Loader,Morning,On Schedule,324.4,46.51,2.8822,72.73,188.97,1423.9,80.2,33.22,65.59,58.53,0
OD-001,Loader,Morning,Overdue,10415.1,67.99,4.2589,97.41,205.63,1269.9,85.91,49.33,64.9,86.41,1
JH-001,Excavator,Afternoon,Recent,8068.2,56.2,1.0723,144.64,89.97,1333.1,70.03,83.0,54.84,67.04,1
OD-001,Loader,Afternoon,On Schedule,1285.4,61.65,8.1476,82.82,15.15,1713.1,71.99,112.77,21.71,78.65,0
CG-002,Crusher,Night,Overdue,6917.6,,3.4057,101.54,104.59,764.9,89.26,103.36,63.54,63.24,1
CG-001,Crusher,Afternoon,Overdue,3409.9,65.24,11.8725,137.93,319.73,1259.6,67.27,99.12,79.23,51.52,1
JH-002,Dumper,Afternoon,On Schedule,11623.1,56.42,2.2362,250.24,95.88,1392.2,82.39,38.35,46.84,69.48,0
CG-002,Excavator,Night,On Schedule,6751.2,44.01,4.1265,99.23,227.39,1399.7,77.26,40.12,66.2,58.36,1
OD-001,Loader,Afternoon,Overdue,4190.4,64.45,1.2696,119.75,232.05,1314.5,87.3,90.08,79.93,71.54,0
CG-001,Crusher,Afternoon,Recent,624.5,58.12,1.1657,,282.05,2050.6,46.79,111.15,94.9,62.32,0
CG-001,Crusher,Night,Recent,5936.3,78.14,2.0414,74.04,186.43,1530.4,80.67,97.37,57.43,87.84,0
OD-001,Dumper,Afternoon,Overdue,691.4,,3.1715,100.67,135.72,1284.0,63.11,110.07,94.06,55.45,0
OD-002,Loader,Afternoon,On Schedule,2441.6,50.01,4.4037,,87.91,1499.1,83.5,57.65,50.42,60.87,0
JH-002,Dumper,Afternoon,Overdue,10141.0,63.84,1.3001,118.84,77.1,1270.3,93.99,51.45,44.1,77.52,0
JH-002,Conveyor,Morning,Recent,4365.1,78.97,5.3786,113.56,251.09,1638.5,73.63,107.37,76.94,89.59,0
JH-002,Loader,Morning,On Schedule,7469.0,77.18,2.0607,111.57,160.92,2038.0,61.74,47.19,40.46,80.62,0
OD-002,Crusher,Morning,Recent,394.8,,,88.45,112.17,2032.3,87.26,40.41,28.2,49.81,0
JH-001,Drill Rig,Night,Overdue,1172.5,78.34,2.8985,88.41,284.49,1610.5,78.38,64.42,22.29,92.92,0
JH-001,Loader,Afternoon,On Schedule,11794.3,54.83,1.8881,105.99,170.2,1399.1,85.14,43.14,22.65,65.72,1
JH-002,Excavator,Night,On Schedule,11174.8,66.03,1.8239,135.2,143.41,1614.7,75.27,67.41,46.87,69.34,1
JH-001,Drill Rig,Afternoon,Recent,3506.0,61.27,4.6674,94.01,316.25,1987.8,91.41,28.58,84.1,74.61,0
JH-001,Conveyor,Morning,On Schedule,6189.5,80.27,5.8458,,144.33,1234.5,95.54,64.34,83.28,86.72,0
JH-002,Conveyor,Night,On Schedule,5754.8,69.52,2.2635,102.38,180.56,600.9,85.96,108.95,27.13,,0
CG-001,Crusher,Night,Overdue,8777.4,78.04,1.0545,116.25,285.03,1291.3,75.62,114.55,70.44,92.1,0
JH-001,Excavator,Morning,Overdue,1652.4,40.94,4.0077,96.46,274.89,1327.3,83.68,89.33,72.25,50.23,0
CG-001,Excavator,Afternoon,Overdue,2452.2,45.22,4.8361,112.81,191.79,,91.77,58.24,78.61,59.35,0
JH-002,Excavator,Night,On Schedule,6562.0,50.47,2.3341,117.59,233.06,1826.3,,114.56,27.75,62.7,1
JH-002,Conveyor,Afternoon,Overdue,9388.7,48.05,1.5781,81.14,190.52,1272.2,82.6,114.0,46.47,54.6,1
JH-002,Crusher,Afternoon,Overdue,4936.6,67.48,,104.74,216.78,1831.0,75.6,98.84,70.37,72.69,0
CG-002,Excavator,Morning,On Schedule,9970.2,38.33,,,282.99,1773.8,91.63,101.07,34.53,49.6,1
JH-002,Crusher,Night,On Schedule,7456.9,78.69,2.9196,55.04,25.62,1524.2,95.49,36.21,68.96,95.02,0
JH-002,Drill Rig,Morning,On Schedule,6102.7,78.29,2.6747,99.1,177.83,1585.5,82.9,64.52,24.29,87.11,0
CG-001,Drill Rig,Afternoon,On Schedule,6505.3,77.54,3.5746,124.91,294.67,1345.4,73.99,45.02,33.92,86.7,1
CG-002,Excavator,Night,Overdue,1527.9,88.19,2.7587,124.63,72.06,1145.7,86.37,66.18,23.06,100.9,0
CG-002,Dumper,Afternoon,Overdue,3553.2,34.68,3.5141,153.52,127.8,1963.0,78.28,77.95,81.86,41.16,1
CG-002,Dumper,Afternoon,Overdue,11579.6,32.68,1.4813,66.15,115.23,798.8,78.85,32.57,27.13,39.24,1
OD-001,Drill Rig,Night,Overdue,735.4,85.81,,89.74,279.31,1880.5,91.53,38.42,33.18,99.87,0
OD-001,Dumper,Night,Overdue,11594.2,45.71,4.1108,109.05,311.6,1371.8,74.55,114.59,86.29,61.66,1
JH-001,Excavator,Morning,On Schedule,7047.1,97.55,1.9604,57.35,54.17,1548.5,,32.23,69.19,93.56,0
OD-002,Crusher,Morning,On Schedule,8123.5,19.2,3.2228,102.1,310.8,1466.0,72.93,54.55,70.86,29.31,1
OD-001,Drill Rig,Afternoon,Overdue,5391.8,65.12,1.7761,120.46,305.78,1602.1,,95.52,39.67,,1
OD-002,Drill Rig,Afternoon,Overdue,2279.8,50.91,1.8406,,65.52,1873.5,72.49,54.58,26.84,62.31,0
OD-001,Loader,Afternoon,Recent,2989.6,51.54,0.93,75.12,157.84,,60.79,67.36,60.25,56.41,0
JH-001,Excavator,Night,Recent,10640.8,39.84,1.3129,73.8,277.01,1370.8,83.93,80.69,58.48,50.58,1
OD-002,Excavator,Morning,Recent,9669.3,59.75,2.4667,99.43,221.5,1701.9,76.17,59.41,64.73,61.0,0
JH-002,Excavator,Morning,Recent,5991.2,49.87,,70.07,130.16,1377.7,79.43,114.72,42.69,63.3,0
CG-001,Loader,Morning,On Schedule,2213.9,82.28,0.6827,276.43,66.46,,79.23,50.14,20.79,91.86,0
JH-001,Excavator,Night,Recent,7547.9,51.19,1.7859,84.55,76.56,1622.2,67.5,87.08,38.79,59.51,0
JH-001,Dumper,Night,On Schedule,1008.7,71.83,,111.88,69.92,1591.5,85.96,68.1,50.59,90.55,0
OD-001,Crusher,Afternoon,On Schedule,770.4,72.38,5.1561,97.33,60.59,1607.1,51.29,44.68,73.39,83.96,0
OD-001,Crusher,Night,Overdue,484.1,42.66,2.6794,99.12,272.65,1442.7,87.3,92.58,73.33,59.63,0
OD-002,Conveyor,Morning,On Schedule,8858.3,60.79,3.9833,108.7,72.89,785.7,74.02,92.57,31.55,,1
JH-001,Conveyor,Night,Recent,5368.1,81.76,,100.78,114.99,1249.5,50.81,25.88,69.93,96.09,0
OD-002,Loader,Night,Overdue,8504.8,59.78,1.5132,72.66,25.18,1207.2,57.22,96.76,47.04,,0
OD-002,Conveyor,Morning,Overdue,10510.3,59.21,3.8484,128.28,138.49,1632.1,83.47,56.65,54.0,67.35,0
CG-002,Drill Rig,Night,Overdue,2355.6,75.37,9.3271,,249.49,1564.5,72.19,25.53,59.2,83.55,0
JH-001,Excavator,Night,On Schedule,218.3,42.41,7.3013,157.19,102.21,,82.3,57.01,38.38,,0
OD-001,Crusher,Afternoon,On Schedule,9230.3,47.71,5.353,49.68,191.49,1340.6,87.69,113.3,25.5,51.9,1
OD-002,Crusher,Night,Overdue,11088.0,63.77,0.8386,115.56,200.29,1347.2,95.05,46.3,71.3,59.18,1
OD-001,Loader,Afternoon,On Schedule,2760.0,67.08,3.4379,97.18,82.22,1515.0,78.49,94.32,93.37,77.41,0
JH-002,Conveyor,Afternoon,On Schedule,4923.4,52.22,6.9893,104.8,113.77,,74.6,80.74,40.93,66.08,0
OD-001,Conveyor,Afternoon,Recent,2861.1,,0.6058,87.35,289.53,1706.7,65.36,70.54,49.37,58.82,1
CG-002,Conveyor,Afternoon,Overdue,8500.2,60.81,2.3062,70.6,172.39,1275.4,85.86,97.74,72.47,65.96,1
JH-002,Crusher,Morning,Overdue,6247.8,67.7,,86.95,63.25,966.1,,66.1,61.47,78.78,0
OD-002,Drill Rig,Afternoon,Recent,1394.1,61.23,2.5322,53.11,273.74,1514.8,,88.22,69.95,72.89,0
OD-002,Crusher,Afternoon,Overdue,3212.4,79.33,2.1726,123.15,254.86,1448.7,,74.46,54.76,88.24,0
JH-002,Excavator,Night,Recent,7979.1,70.41,3.3851,104.8,112.31,1429.2,77.58,86.37,37.83,79.23,0
CG-001,Conveyor,Night,On Schedule,7537.5,96.31,6.5949,,91.15,855.7,91.8,43.96,90.19,110.37,1
CG-001,Dumper,Afternoon,Recent,4314.3,60.93,3.2086,42.26,159.44,1621.3,64.14,67.24,59.47,69.62,0
CG-001,Dumper,Night,On Schedule,696.0,73.07,3.0392,103.79,86.63,1093.0,92.33,53.96,57.87,83.65,0
OD-001,Loader,Night,On Schedule,9450.4,60.36,3.0293,106.14,153.57,1682.8,94.17,66.24,33.32,67.84,0
