document_id,mine_id,document_type,document_number,issue_date,expiry_date,issuing_authority,ocr_text_status,verification_status,file_path,file_size_kb,uploaded_by,uploaded_date
DOC-01129,CG-002,Explosives Licence,Exp-1129-2023,2022-08-08,2027-08-07,State PCB,Pending,Verified,/documents/explosives_licence/CG-002/1129.pdf,2805,Rajesh Kumar,2022-08-12 00:00:00
DOC-01130,CG-002,Insurance Certificate,Ins-1130-2023,2023-09-20,2026-09-19,DGMS,Extracted,Verified,/documents/insurance_certificate/CG-002/1130.pdf,1088,Amit Patel,2023-10-06 00:00:00
DOC-01131,OD-001,Audit Report,Aud-1131-2023,2023-12-20,2024-12-19,State Government,Pending,Expired,/documents/audit_report/OD-001/1131.pdf,1806,Amit Patel,2023-12-30 00:00:00
DOC-01132,CG-002,Environmental Clearance,Env-1132-2023,2023-07-16,2026-07-15,DGMS,Extracted,Expired,/documents/environmental_clearance/CG-002/1132.pdf,2347,Rajesh Kumar,2023-08-05 00:00:00
DOC-01133,CG-001,Audit Report,Aud-1133-2023,2022-12-03,2023-12-03,State PCB,Extracted,Expired,/documents/audit_report/CG-001/1133.pdf,4357,Amit Patel,2022-12-26 00:00:00
DOC-01134,OD-001,Explosives Licence,Exp-1134-2023,2023-04-15,2025-04-14,State Government,Extracted,Expired,/documents/explosives_licence/OD-001/1134.pdf,4050,Amit Patel,2023-05-14 00:00:00
DOC-01135,JH-002,Explosives Licence,Exp-1135-2023,2022-04-01,2024-03-31,State PCB,Pending,Expired,/documents/explosives_licence/JH-002/1135.pdf,656,Rajesh Kumar,2022-04-26 00:00:00
DOC-01136,OD-002,Safety Certificate,Saf-1136-2023,2022-04-20,2026-04-19,Insurance Company,Extracted,Expired,/documents/safety_certificate/OD-002/1136.pdf,2860,Rajesh Kumar,2022-05-04 00:00:00
DOC-01137,OD-001,Environmental Clearance,Env-1137-2023,2022-04-06,2025-04-05,CPCB,Extracted,Expired,/documents/environmental_clearance/OD-001/1137.pdf,1118,Rajesh Kumar,2022-04-17 00:00:00
DOC-01138,JH-002,Audit Report,Aud-1138-2023,2022-10-18,2023-10-18,Insurance Company,Extracted,Expired,/documents/audit_report/JH-002/1138.pdf,2015,Amit Patel,2022-11-03 00:00:00
DOC-01139,JH-003,Safety Certificate,Saf-1139-2023,2023-11-24,2028-11-22,CPCB,Extracted,Verified,/documents/safety_certificate/JH-003/1139.pdf,523,Sita Devi,2023-12-05 00:00:00
DOC-01140,JH-003,Fire Safety Certificate,Fir-1140-2023,2022-05-07,2023-05-07,State PCB,Extracted,Expired,/documents/fire_safety_certificate/JH-003/1140.pdf,528,Sita Devi,2022-05-28 00:00:00
DOC-01141,OD-001,Safety Certificate,Saf-1141-2023,2023-09-29,2026-09-28,DGMS,Extracted,Verified,/documents/safety_certificate/OD-001/1141.pdf,1995,Sita Devi,2023-10-25 00:00:00
DOC-01142,JH-001,Safety Certificate,Saf-1142-2023,2023-06-11,2027-06-10,CPCB,Extracted,Verified,/documents/safety_certificate/JH-001/1142.pdf,804,Sita Devi,2023-06-30 00:00:00
DOC-01143,OD-001,First Aid Certificate,Fir-1143-2023,2023-08-23,2028-08-21,State Government,Extracted,Pending,/documents/first_aid_certificate/OD-001/1143.pdf,3006,Amit Patel,2023-08-25 00:00:00
DOC-01144,CG-001,First Aid Certificate,Fir-1144-2023,2022-07-07,2026-07-06,DGMS,Extracted,Expired,/documents/first_aid_certificate/CG-001/1144.pdf,4485,Rajesh Kumar,2022-07-18 00:00:00
DOC-01145,JH-003,Fire Safety Certificate,Fir-1145-2023,2022-05-08,2026-05-07,State PCB,Extracted,Expired,/documents/fire_safety_certificate/JH-003/1145.pdf,3808,Amit Patel,2022-05-29 00:00:00
DOC-01146,CG-001,Fire Safety Certificate,Fir-1146-2023,2023-11-04,2024-11-03,State Government,Pending,Expired,/documents/fire_safety_certificate/CG-001/1146.pdf,1580,Sita Devi,2023-12-02 00:00:00
DOC-01147,CG-001,Environmental Clearance,Env-1147-2023,2022-09-24,2026-09-23,CPCB,Extracted,Verified,/documents/environmental_clearance/CG-001/1147.pdf,2388,Amit Patel,2022-10-24 00:00:00
DOC-01148,OD-002,Explosives Licence,Exp-1148-2023,2022-01-18,2023-01-18,CPCB,Extracted,Expired,/documents/explosives_licence/OD-002/1148.pdf,4348,Rajesh Kumar,2022-01-31 00:00:00
DOC-01149,OD-002,First Aid Certificate,Fir-1149-2023,2023-04-23,2025-04-22,State PCB,Extracted,Expired,/documents/first_aid_certificate/OD-002/1149.pdf,1285,Rajesh Kumar,2023-05-05 00:00:00
DOC-01150,JH-003,Audit Report,Aud-1150-2023,2022-09-05,2025-09-04,State Government,Extracted,Expired,/documents/audit_report/JH-003/1150.pdf,3254,Rajesh Kumar,2022-09-30 00:00:00
DOC-01151,CG-002,Explosives Licence,Exp-1151-2023,2023-07-04,2024-07-03,State Government,Failed,Expired,/documents/explosives_licence/CG-002/1151.pdf,1331,Rajesh Kumar,2023-08-02 00:00:00
DOC-01152,OD-001,Training Certificate,Tra-1152-2023,2023-11-28,2024-11-27,State PCB,Extracted,Expired,/documents/training_certificate/OD-001/1152.pdf,4757,Sita Devi,2023-12-08 00:00:00
DOC-01153,JH-003,Explosives Licence,Exp-1153-2023,2023-09-24,2027-09-23,State PCB,Extracted,Verified,/documents/explosives_licence/JH-003/1153.pdf,4366,Sita Devi,2023-10-19 00:00:00
DOC-01154,CG-002,Fire Safety Certificate,Fir-1154-2023,2023-10-23,2028-10-21,Insurance Company,Extracted,Verified,/documents/fire_safety_certificate/CG-002/1154.pdf,2682,Amit Patel,2023-11-08 00:00:00
DOC-01155,CG-001,Training Certificate,Tra-1155-2023,2023-05-17,2026-05-16,State Government,Extracted,Expired,/documents/training_certificate/CG-001/1155.pdf,1240,Rajesh Kumar,2023-05-29 00:00:00
DOC-01156,CG-001,Mining Lease,Min-1156-2023,2022-07-09,2024-07-08,Insurance Company,Extracted,Expired,/documents/mining_lease/CG-001/1156.pdf,1560,Rajesh Kumar,2022-08-07 00:00:00
DOC-01157,,Mining Lease,Min-1157-2023,2023-03-07,2026-03-06,DGMS,Extracted,Expired,/documents/mining_lease/global/1157.pdf,4875,Rajesh Kumar,2023-04-03 00:00:00
DOC-01158,JH-002,Training Certificate,Tra-1158-2023,2022-09-29,2027-09-28,DGMS,Extracted,Verified,/documents/training_certificate/JH-002/1158.pdf,2422,Amit Patel,2022-10-25 00:00:00
DOC-01159,,Mining Lease,Min-1159-2023,2023-06-13,2027-06-12,State PCB,Extracted,Verified,/documents/mining_lease/global/1159.pdf,1330,Rajesh Kumar,2023-07-03 00:00:00
DOC-01160,JH-003,Fire Safety Certificate,Fir-1160-2023,2022-06-28,2027-06-27,State PCB,Extracted,Verified,/documents/fire_safety_certificate/JH-003/1160.pdf,4383,Rajesh Kumar,2022-07-03 00:00:00
DOC-01161,CG-001,Insurance Certificate,Ins-1161-2023,2023-04-30,2027-04-29,State PCB,Extracted,Verified,/documents/insurance_certificate/CG-001/1161.pdf,1104,Sita Devi,2023-05-06 00:00:00
DOC-01162,JH-002,Insurance Certificate,Ins-1162-2023,2022-06-22,2027-06-21,DGMS,Pending,Pending,/documents/insurance_certificate/JH-002/1162.pdf,1671,Sita Devi,2022-06-28 00:00:00
DOC-01163,JH-002,Fire Safety Certificate,Fir-1163-2023,2022-01-15,2025-01-14,Insurance Company,Extracted,Expired,/documents/fire_safety_certificate/JH-002/1163.pdf,626,Sita Devi,2022-02-13 00:00:00
DOC-01164,CG-002,Insurance Certificate,Ins-1164-2023,2022-01-07,2024-01-07,DGMS,Extracted,Expired,/documents/insurance_certificate/CG-002/1164.pdf,1719,Sita Devi,2022-01-27 00:00:00
DOC-01165,JH-003,Mining Lease,Min-1165-2023,2023-03-19,2027-03-18,State Government,Extracted,Verified,/documents/mining_lease/JH-003/1165.pdf,2933,Rajesh Kumar,2023-04-12 00:00:00
DOC-01166,JH-003,Insurance Certificate,Ins-1166-2023,2023-11-03,2028-11-01,DGMS,Extracted,Verified,/documents/insurance_certificate/JH-003/1166.pdf,637,Rajesh Kumar,2023-11-06 00:00:00
DOC-01167,JH-001,Audit Report,Aud-1167-2023,2022-02-20,2023-02-20,CPCB,Extracted,Expired,/documents/audit_report/JH-001/1167.pdf,3883,Amit Patel,2022-03-08 00:00:00
DOC-01168,JH-002,Safety Certificate,Saf-1168-2023,2022-10-13,2025-10-12,State PCB,Extracted,Expired,/documents/safety_certificate/JH-002/1168.pdf,870,Amit Patel,2022-11-06 00:00:00
DOC-01169,CG-002,Insurance Certificate,Ins-1169-2023,2022-09-27,2024-09-26,DGMS,Extracted,Expired,/documents/insurance_certificate/CG-002/1169.pdf,3063,Amit Patel,2022-09-28 00:00:00
DOC-01170,JH-003,Training Certificate,Tra-1170-2023,2023-03-11,2025-03-10,CPCB,Extracted,Expired,/documents/training_certificate/JH-003/1170.pdf,2998,Rajesh Kumar,2023-04-08 00:00:00
DOC-01171,JH-001,Fire Safety Certificate,Fir-1171-2023,2023-02-13,2026-02-12,State PCB,Extracted,Expired,/documents/fire_safety_certificate/JH-001/1171.pdf,3881,Rajesh Kumar,2023-03-11 00:00:00
DOC-01172,JH-001,Training Certificate,Tra-1172-2023,2023-03-22,2026-03-21,State PCB,Extracted,Expired,/documents/training_certificate/JH-001/1172.pdf,3647,Sita Devi,2023-04-06 00:00:00
DOC-01173,CG-001,Training Certificate,Tra-1173-2023,2023-06-02,2024-06-01,DGMS,Extracted,Expired,/documents/training_certificate/CG-001/1173.pdf,1311,Rajesh Kumar,2023-06-17 00:00:00
DOC-01174,CG-002,Explosives Licence,Exp-1174-2023,2022-03-17,2023-03-17,State Government,Extracted,Expired,/documents/explosives_licence/CG-002/1174.pdf,4295,Amit Patel,2022-03-26 00:00:00
DOC-01175,JH-001,First Aid Certificate,Fir-1175-2023,2022-07-30,2023-07-30,State Government,Extracted,Expired,/documents/first_aid_certificate/JH-001/1175.pdf,3741,Rajesh Kumar,2022-08-16 00:00:00
DOC-01176,JH-002,First Aid Certificate,Fir-1176-2023,2023-01-02,2024-01-02,Insurance Company,Extracted,Expired,/documents/first_aid_certificate/JH-002/1176.pdf,2481,Sita Devi,2023-01-30 00:00:00
DOC-01177,OD-001,Audit Report,Aud-1177-2023,2023-03-01,2025-02-28,Insurance Company,Extracted,Expired,/documents/audit_report/OD-001/1177.pdf,2503,Amit Patel,2023-03-12 00:00:00
DOC-01178,OD-002,First Aid Certificate,Fir-1178-2023,2023-05-07,2024-05-06,State Government,Extracted,Expired,/documents/first_aid_certificate/OD-002/1178.pdf,3214,Sita Devi,2023-05-30 00:00:00
DOC-01179,OD-002,Insurance Certificate,Ins-1179-2023,2023-04-12,2028-04-10,CPCB,Extracted,Verified,/documents/insurance_certificate/OD-002/1179.pdf,3096,Sita Devi,2023-05-01 00:00:00
DOC-01180,JH-003,Insurance Certificate,Ins-1180-2023,2023-11-07,2027-11-06,Insurance Company,Extracted,Verified,/documents/insurance_certificate/JH-003/1180.pdf,2444,Amit Patel,2023-11-28 00:00:00
DOC-01181,JH-001,Training Certificate,Tra-1181-2023,2024-01-01,2027-12-31,Insurance Company,Extracted,Verified,/documents/training_certificate/JH-001/1181.pdf,3618,Sita Devi,2024-01-16 00:00:00
DOC-01182,CG-001,Insurance Certificate,Ins-1182-2023,2023-09-19,2026-09-18,DGMS,Extracted,Verified,/documents/insurance_certificate/CG-001/1182.pdf,1366,Sita Devi,2023-10-19 00:00:00
DOC-01183,JH-002,Fire Safety Certificate,Fir-1183-2023,2022-04-14,2026-04-13,State Government,Pending,Expired,/documents/fire_safety_certificate/JH-002/1183.pdf,4141,Sita Devi,2022-05-01 00:00:00
DOC-01184,OD-001,Fire Safety Certificate,Fir-1184-2023,2023-08-16,2026-08-15,State PCB,Extracted,Expired,/documents/fire_safety_certificate/OD-001/1184.pdf,3795,Amit Patel,2023-08-21 00:00:00
DOC-01185,CG-001,Audit Report,Aud-1185-2023,2022-01-30,2024-01-30,DGMS,Extracted,Expired,/documents/audit_report/CG-001/1185.pdf,738,Amit Patel,2022-02-16 00:00:00
DOC-01186,CG-001,Environmental Clearance,Env-1186-2023,2023-06-19,2024-06-18,Insurance Company,Extracted,Expired,/documents/environmental_clearance/CG-001/1186.pdf,3946,Rajesh Kumar,2023-06-30 00:00:00
DOC-01187,OD-002,Audit Report,Aud-1187-2023,2022-01-23,2026-01-22,CPCB,Pending,Expired,/documents/audit_report/OD-002/1187.pdf,2011,Amit Patel,2022-02-14 00:00:00
DOC-01188,JH-002,First Aid Certificate,Fir-1188-2023,2022-02-20,2023-02-20,Insurance Company,Extracted,Expired,/documents/first_aid_certificate/JH-002/1188.pdf,4942,Rajesh Kumar,2022-02-22 00:00:00
DOC-01189,JH-001,Training Certificate,Tra-1189-2023,2022-06-27,2023-06-27,DGMS,Extracted,Expired,/documents/training_certificate/JH-001/1189.pdf,4188,Sita Devi,2022-07-09 00:00:00
DOC-01190,JH-003,Environmental Clearance,Env-1190-2023,2023-05-15,2028-05-13,Insurance Company,Extracted,Verified,/documents/environmental_clearance/JH-003/1190.pdf,2401,Amit Patel,2023-05-24 00:00:00
DOC-01191,JH-003,First Aid Certificate,Fir-1191-2023,2023-07-05,2026-07-04,Insurance Company,Extracted,Expired,/documents/first_aid_certificate/JH-003/1191.pdf,2403,Rajesh Kumar,2023-07-25 00:00:00
DOC-01192,CG-001,Fire Safety Certificate,Fir-1192-2023,2022-03-04,2024-03-03,State PCB,Extracted,Expired,/documents/fire_safety_certificate/CG-001/1192.pdf,3721,Sita Devi,2022-04-01 00:00:00
DOC-01193,CG-001,Explosives Licence,Exp-1193-2023,2022-02-21,2024-02-21,State PCB,Extracted,Expired,/documents/explosives_licence/CG-001/1193.pdf,677,Amit Patel,2022-02-27 00:00:00
DOC-01194,OD-002,Explosives Licence,Exp-1194-2023,2022-05-21,2023-05-21,Insurance Company,Failed,Expired,/documents/explosives_licence/OD-002/1194.pdf,4170,Sita Devi,2022-06-09 00:00:00
DOC-01195,CG-002,First Aid Certificate,Fir-1195-2023,2023-02-24,2026-02-23,CPCB,Extracted,Expired,/documents/first_aid_certificate/CG-002/1195.pdf,1503,Amit Patel,2023-03-05 00:00:00
DOC-01196,JH-003,Environmental Clearance,Env-1196-2023,2023-11-18,2027-11-17,State Government,Failed,Verified,/documents/environmental_clearance/JH-003/1196.pdf,4890,Rajesh Kumar,2023-11-24 00:00:00
DOC-01197,JH-003,Environmental Clearance,Env-1197-2023,2023-09-09,2027-09-08,Insurance Company,Extracted,Verified,/documents/environmental_clearance/JH-003/1197.pdf,4713,Amit Patel,2023-09-23 00:00:00
DOC-01198,OD-001,First Aid Certificate,Fir-1198-2023,2023-10-23,2025-10-22,State Government,Extracted,Expired,/documents/first_aid_certificate/OD-001/1198.pdf,3215,Amit Patel,2023-11-04 00:00:00
DOC-01199,CG-001,Mining Lease,Min-1199-2023,2023-08-03,2024-08-02,Insurance Company,Pending,Expired,/documents/mining_lease/CG-001/1199.pdf,3594,Amit Patel,2023-08-12 00:00:00
DOC-01200,CG-002,Audit Report,Aud-1200-2023,2023-07-23,2028-07-21,Insurance Company,Failed,Verified,/documents/audit_report/CG-002/1200.pdf,4462,Amit Patel,2023-08-13 00:00:00
DOC-01201,JH-001,Environmental Clearance,Env-1201-2023,2023-01-04,2024-01-04,DGMS,Extracted,Expired,/documents/environmental_clearance/JH-001/1201.pdf,4540,Amit Patel,2023-01-09 00:00:00
DOC-01202,JH-002,Insurance Certificate,Ins-1202-2023,2023-11-07,2024-11-06,Insurance Company,Extracted,Expired,/documents/insurance_certificate/JH-002/1202.pdf,690,Sita Devi,2023-11-09 00:00:00
DOC-01203,JH-003,Training Certificate,Tra-1203-2023,2022-09-30,2026-09-29,State PCB,Pending,Verified,/documents/training_certificate/JH-003/1203.pdf,3717,Rajesh Kumar,2022-10-10 00:00:00
DOC-01204,,Fire Safety Certificate,Fir-1204-2023,2023-02-02,2027-02-01,CPCB,Extracted,Verified,/documents/fire_safety_certificate/global/1204.pdf,2331,Amit Patel,2023-02-10 00:00:00
DOC-01205,,Insurance Certificate,Ins-1205-2023,2023-11-11,2026-11-10,State Government,Failed,Verified,/documents/insurance_certificate/global/1205.pdf,3768,Amit Patel,2023-12-07 00:00:00
DOC-01206,CG-002,First Aid Certificate,Fir-1206-2023,2023-04-06,2024-04-05,State PCB,Pending,Expired,/documents/first_aid_certificate/CG-002/1206.pdf,959,Amit Patel,2023-04-14 00:00:00
DOC-01207,OD-002,Explosives Licence,Exp-1207-2023,2023-01-28,2024-01-28,State Government,Extracted,Expired,/documents/explosives_licence/OD-002/1207.pdf,4734,Rajesh Kumar,2023-02-21 00:00:00
DOC-01208,,Environmental Clearance,Env-1208-2023,2022-03-22,2025-03-21,State Government,Pending,Expired,/documents/environmental_clearance/global/1208.pdf,4258,Amit Patel,2022-04-17 00:00:00
DOC-01209,JH-002,Training Certificate,Tra-1209-2023,2022-02-09,2027-02-08,State PCB,Extracted,Verified,/documents/training_certificate/JH-002/1209.pdf,933,Rajesh Kumar,2022-02-24 00:00:00
DOC-01210,OD-001,Training Certificate,Tra-1210-2023,2022-09-06,2027-09-05,DGMS,Extracted,Verified,/documents/training_certificate/OD-001/1210.pdf,1229,Amit Patel,2022-10-06 00:00:00
DOC-01211,OD-002,Explosives Licence,Exp-1211-2023,2022-06-14,2025-06-13,Insurance Company,Extracted,Expired,/documents/explosives_licence/OD-002/1211.pdf,4192,Amit Patel,2022-06-29 00:00:00
DOC-01212,CG-002,First Aid Certificate,Fir-1212-2023,2023-06-03,2026-06-02,State Government,Pending,Expired,/documents/first_aid_certificate/CG-002/1212.pdf,4955,Amit Patel,2023-07-01 00:00:00
DOC-01213,CG-001,Environmental Clearance,Env-1213-2023,2022-10-15,2024-10-14,Insurance Company,Extracted,Expired,/documents/environmental_clearance/CG-001/1213.pdf,3340,Sita Devi,2022-10-23 00:00:00
DOC-01214,CG-001,Mining Lease,Min-1214-2023,2022-03-06,2027-03-05,CPCB,Pending,Pending,/documents/mining_lease/CG-001/1214.pdf,4067,Amit Patel,2022-04-02 00:00:00
DOC-01215,OD-001,Safety Certificate,Saf-1215-2023,2023-05-20,2027-05-19,DGMS,Extracted,Verified,/documents/safety_certificate/OD-001/1215.pdf,2307,Rajesh Kumar,2023-05-27 00:00:00
DOC-01216,CG-001,Mining Lease,Min-1216-2023,2023-01-15,2027-01-14,CPCB,Extracted,Pending,/documents/mining_lease/CG-001/1216.pdf,4508,Sita Devi,2023-01-25 00:00:00
DOC-01217,JH-002,Environmental Clearance,Env-1217-2023,2022-07-25,2025-07-24,State PCB,Extracted,Expired,/documents/environmental_clearance/JH-002/1217.pdf,4946,Amit Patel,2022-07-26 00:00:00
DOC-01218,JH-001,Insurance Certificate,Ins-1218-2023,2023-04-08,2026-04-07,State PCB,Extracted,Expired,/documents/insurance_certificate/JH-001/1218.pdf,3439,Sita Devi,2023-05-03 00:00:00
DOC-01219,JH-003,Mining Lease,Min-1219-2023,2023-01-15,2028-01-14,State PCB,Extracted,Verified,/documents/mining_lease/JH-003/1219.pdf,2938,Amit Patel,2023-01-18 00:00:00
DOC-01220,JH-003,Training Certificate,Tra-1220-2023,2023-02-15,2027-02-14,State Government,Pending,Verified,/documents/training_certificate/JH-003/1220.pdf,2702,Sita Devi,2023-03-06 00:00:00
DOC-01221,OD-002,Fire Safety Certificate,Fir-1221-2023,2022-12-30,2025-12-29,State PCB,Extracted,Expired,/documents/fire_safety_certificate/OD-002/1221.pdf,3066,Rajesh Kumar,2023-01-22 00:00:00
DOC-01222,OD-001,Explosives Licence,Exp-1222-2023,2023-09-16,2024-09-15,CPCB,Extracted,Expired,/documents/explosives_licence/OD-001/1222.pdf,2103,Sita Devi,2023-10-14 00:00:00
DOC-01223,JH-003,First Aid Certificate,Fir-1223-2023,2023-03-21,2024-03-20,DGMS,Extracted,Expired,/documents/first_aid_certificate/JH-003/1223.pdf,568,Rajesh Kumar,2023-04-15 00:00:00
DOC-01224,JH-003,Training Certificate,Tra-1224-2023,2023-01-16,2028-01-15,DGMS,Extracted,Verified,/documents/training_certificate/JH-003/1224.pdf,1253,Amit Patel,2023-02-06 00:00:00
DOC-01225,OD-001,Environmental Clearance,Env-1225-2023,2022-01-02,2023-01-02,DGMS,Failed,Expired,/documents/environmental_clearance/OD-001/1225.pdf,2053,Rajesh Kumar,2022-01-28 00:00:00
DOC-01226,JH-003,Audit Report,Aud-1226-2023,2023-09-03,2027-09-02,Insurance Company,Extracted,Verified,/documents/audit_report/JH-003/1226.pdf,3392,Rajesh Kumar,2023-10-03 00:00:00
DOC-01227,OD-002,Safety Certificate,Saf-1227-2023,2022-12-22,2023-12-22,State Government,Extracted,Expired,/documents/safety_certificate/OD-002/1227.pdf,4872,Amit Patel,2023-01-08 00:00:00
DOC-01228,CG-001,Environmental Clearance,Env-1228-2023,2022-02-15,2027-02-14,State Government,Pending,Pending,/documents/environmental_clearance/CG-001/1228.pdf,876,Amit Patel,2022-03-04 00:00:00
DOC-01229,JH-002,Fire Safety Certificate,Fir-1229-2023,2022-08-30,2024-08-29,State PCB,Pending,Expired,/documents/fire_safety_certificate/JH-002/1229.pdf,2601,Amit Patel,2022-09-11 00:00:00
DOC-01230,OD-002,Training Certificate,Tra-1230-2023,2023-04-17,2028-04-15,DGMS,Extracted,Verified,/documents/training_certificate/OD-002/1230.pdf,3150,Sita Devi,2023-04-26 00:00:00
DOC-01231,OD-002,Fire Safety Certificate,Fir-1231-2023,2022-05-30,2023-05-30,State PCB,Extracted,Expired,/documents/fire_safety_certificate/OD-002/1231.pdf,3475,Sita Devi,2022-06-21 00:00:00
DOC-01232,CG-002,Audit Report,Aud-1232-2023,2022-09-09,2024-09-08,CPCB,Extracted,Expired,/documents/audit_report/CG-002/1232.pdf,1166,Sita Devi,2022-10-05 00:00:00
DOC-01233,JH-001,Audit Report,Aud-1233-2023,2022-09-24,2026-09-23,DGMS,Extracted,Rejected,/documents/audit_report/JH-001/1233.pdf,3038,Sita Devi,2022-10-13 00:00:00
DOC-01234,OD-001,Safety Certificate,Saf-1234-2023,2022-07-18,2026-07-17,DGMS,Extracted,Expired,/documents/safety_certificate/OD-001/1234.pdf,964,Sita Devi,2022-07-26 00:00:00
DOC-01235,JH-002,Insurance Certificate,Ins-1235-2023,2023-08-06,2026-08-05,State Government,Extracted,Expired,/documents/insurance_certificate/JH-002/1235.pdf,1032,Amit Patel,2023-08-14 00:00:00
DOC-01236,JH-002,Environmental Clearance,Env-1236-2023,2022-04-22,2023-04-22,DGMS,Extracted,Expired,/documents/environmental_clearance/JH-002/1236.pdf,3166,Sita Devi,2022-05-02 00:00:00
DOC-01237,JH-002,Safety Certificate,Saf-1237-2023,2023-04-23,2025-04-22,Insurance Company,Extracted,Expired,/documents/safety_certificate/JH-002/1237.pdf,3466,Amit Patel,2023-05-18 00:00:00
DOC-01238,JH-002,Audit Report,Aud-1238-2023,2023-01-30,2024-01-30,CPCB,Extracted,Expired,/documents/audit_report/JH-002/1238.pdf,2052,Rajesh Kumar,2023-02-15 00:00:00
DOC-01239,OD-002,Safety Certificate,Saf-1239-2023,2022-03-27,2027-03-26,State PCB,Extracted,Verified,/documents/safety_certificate/OD-002/1239.pdf,1884,Rajesh Kumar,2022-04-06 00:00:00
DOC-01240,JH-003,Audit Report,Aud-1240-2023,2022-04-13,2024-04-12,State Government,Extracted,Expired,/documents/audit_report/JH-003/1240.pdf,1847,Amit Patel,2022-05-07 00:00:00
