mine_id,equipment_type,shift,operating_hours,temperature_C,vibration,pressure_bar,dust_level_ug,rpm,oil_temp_C,load_percentage,machine_failure
JH-002,Dumper,Night,8987.28,61.41,4.0719,115.5,87.9,1501.58,87.49,81.24,0
JH-002,Excavator,Afternoon,9798.95,29.17,2.5821,51.25,37.1,1705.99,82.79,83.59,0
JH-001,Crusher,Afternoon,6511.83,56.56,2.4935,84.21,82.79,2043.66,94.75,45.66,0
OD-001,Excavator,Morning,9176.55,97.1,2.237,104.18,33.34,1106.5,105.21,31.15,0
JH-001,Crusher,Night,6463.14,63.7,2.3412,83.44,165.47,1978.47,71.22,80.15,0
JH-002,Loader,Night,428.65,69.07,3.0747,110.37,208.73,1743.79,79.83,97.66,0
CG-001,Excavator,Morning,9967.95,50.34,1.158,108.27,216.77,1514.6,98.91,64.46,0
CG-002,Excavator,Morning,1079.63,63.65,2.3999,102.3,239.05,1303.8,88.39,79.77,0
JH-002,Drill Rig,Night,6858.15,59.82,2.5458,84.82,24.88,1307.86,69.95,68.82,0
OD-001,Drill Rig,Night,2603.08,76.78,2.707,91.8,225.73,1351.56,96.72,97.18,1
CG-002,Excavator,Night,3980.61,76.31,2.9663,101.57,226.36,1706.72,87.81,70.64,0
OD-001,Excavator,Morning,6494.75,66.11,2.762,104.21,157.23,1565.82,95.54,50.8,0
JH-002,Drill Rig,Morning,4421.22,61.06,3.3286,128.54,184.24,1854.74,67.83,64.85,0
JH-001,Excavator,Morning,2580.41,34.81,2.5409,114.59,206.23,1427.68,68.69,86.73,0
JH-001,Drill Rig,Afternoon,3411.02,34.29,4.4549,92.47,154.14,1438.05,78.61,32.22,0
JH-002,Excavator,Night,3481.33,61.23,3.7769,111.29,297.53,1178.1,85.45,86.22,0
JH-002,Drill Rig,Afternoon,9597.31,73.12,8.3559,112.65,24.13,1720.11,68.72,42.46,0
JH-002,Dumper,Morning,8006.27,79.98,3.8608,86.88,42.93,1362.45,90.26,65.28,0
JH-001,Drill Rig,Afternoon,4639.63,46.65,1.8728,111.64,89.85,1049.73,102.94,89.98,0
OD-001,Crusher,Night,2078.23,37.36,2.5133,95.29,176.06,1265.84,73.97,79.48,0
JH-002,Excavator,Afternoon,8129.06,73.99,2.1093,105.84,277.68,1155.57,73.48,50.03,1
JH-001,Excavator,Morning,1656.11,47.78,2.7291,120.18,289.41,1713.59,97.89,75.04,0
CG-002,Loader,Afternoon,2183.58,36.34,4.7064,120.52,288.89,1431.29,74.65,63.77,0
CG-001,Excavator,Afternoon,3723.53,52.59,2.3119,82.61,286.36,1530.19,66.46,93.34,0
JH-001,Drill Rig,Night,8815.45,52.33,2.0457,77.73,259.95,1809.56,94.85,53.61,0
CG-001,Drill Rig,Afternoon,1404.69,79.8,3.5189,135.56,164.65,1178.91,87.47,37.67,1
OD-001,Dumper,Morning,1310.12,72.98,1.8083,135.65,205.33,1860.0,95.05,57.5,0
OD-002,Loader,Morning,4990.35,48.94,1.7556,114.65,16.73,1114.57,80.35,105.5,0
OD-002,Dumper,Afternoon,2836.46,80.97,3.2903,94.07,18.26,700.69,81.11,98.35,0
CG-002,Dumper,Morning,5730.41,61.88,1.1098,94.13,262.84,1914.66,77.32,100.37,0
OD-002,Drill Rig,Morning,4571.2,75.91,2.1354,80.41,116.38,808.99,76.42,59.06,0
JH-001,Dumper,Morning,4406.1,79.91,4.17,104.35,118.72,2070.12,74.89,105.15,0
JH-001,Crusher,Night,1208.53,56.06,1.0868,97.55,65.55,1559.8,70.76,32.41,0
CG-002,Crusher,Night,1496.39,68.57,1.127,98.12,85.41,1782.78,72.75,79.56,0
OD-002,Loader,Afternoon,8228.68,53.9,1.3271,76.99,215.79,1064.35,76.05,96.0,0
JH-002,Drill Rig,Night,8870.24,73.95,0.6938,119.08,260.09,1518.74,82.62,95.31,1
JH-001,Crusher,Afternoon,2423.37,61.35,7.017,108.97,119.12,1652.08,93.75,85.8,0
JH-002,Loader,Morning,1223.26,74.4,2.8871,109.13,202.49,1827.68,63.46,72.06,0
JH-001,Loader,Night,628.83,82.87,1.944,64.28,222.27,1640.35,83.74,61.65,0
JH-001,Loader,Night,6122.15,68.21,1.4261,69.65,159.66,1457.79,62.81,63.13,0
JH-001,Dumper,Afternoon,7182.0,58.6,8.1711,78.02,125.75,1452.19,85.23,38.87,0
CG-002,Crusher,Afternoon,3790.82,58.85,3.7716,115.47,184.71,1442.21,61.74,61.28,0
OD-001,Crusher,Night,6828.79,15.64,2.5493,90.22,173.43,1464.69,62.31,45.38,0
JH-001,Drill Rig,Night,7158.29,49.31,5.0016,79.31,102.9,1317.97,85.18,34.61,0
OD-002,Excavator,Night,9359.89,73.99,3.3015,113.08,107.64,1704.26,82.02,106.85,0
CG-001,Dumper,Afternoon,742.25,74.55,2.1149,93.52,67.75,1234.14,65.67,108.38,0
CG-001,Loader,Afternoon,2003.69,48.98,2.0073,107.46,174.71,1624.23,90.98,75.75,0
OD-002,Excavator,Morning,778.41,62.47,2.0234,79.64,281.94,1425.42,77.32,62.52,0
JH-001,Excavator,Morning,8693.14,57.16,1.6356,99.46,108.75,787.9,85.12,108.11,0
JH-001,Dumper,Night,7946.61,70.34,4.7388,126.71,204.78,1888.5,90.08,101.99,0
JH-002,Crusher,Afternoon,5788.96,93.13,2.0981,124.8,248.71,1047.35,97.45,86.83,0
JH-001,Drill Rig,Afternoon,928.27,70.63,5.3473,84.14,289.84,1559.75,79.86,42.56,0
CG-001,Loader,Morning,2805.79,49.95,1.7962,94.48,243.32,1834.34,69.63,96.46,0
CG-001,Loader,Morning,3047.43,58.82,2.0147,116.24,37.77,1434.09,91.24,70.3,0
OD-001,Dumper,Night,5651.36,81.03,2.168,101.77,31.23,2404.59,93.69,30.75,0
CG-002,Loader,Night,2654.63,38.87,1.7341,107.06,217.58,1443.42,88.53,67.6,0
CG-001,Loader,Morning,822.3,50.77,2.0275,127.68,221.67,1224.09,83.94,74.32,0
CG-002,Crusher,Afternoon,7334.55,70.65,3.5797,104.36,264.97,2038.58,91.66,75.66,0
CG-002,Excavator,Night,3060.89,79.41,4.958,88.12,238.86,1243.95,76.95,109.04,1
OD-002,Crusher,Morning,4578.5,69.13,3.1567,125.12,181.4,1634.27,80.4,50.47,0
JH-002,Loader,Night,1363.9,50.9,1.4988,83.55,213.27,1771.93,88.48,67.54,0
OD-002,Dumper,Afternoon,8045.23,68.05,2.0143,99.55,187.75,1459.07,84.28,82.24,0
JH-001,Drill Rig,Afternoon,5698.77,66.21,2.0354,88.42,271.65,1557.21,90.39,76.2,0
JH-001,Crusher,Morning,9025.7,65.26,6.3614,76.14,140.84,1446.02,63.8,53.85,0
JH-001,Crusher,Afternoon,5005.17,58.54,4.4494,97.96,62.5,2405.42,78.07,89.27,0
JH-001,Crusher,Morning,9420.11,60.79,4.9884,101.21,63.86,2004.04,88.54,88.58,0
CG-002,Dumper,Morning,8929.5,46.39,1.907,94.98,15.92,1775.1,79.04,51.36,0
OD-002,Crusher,Night,5806.95,97.2,1.438,120.01,247.06,1639.2,87.48,41.85,0
CG-001,Dumper,Night,9345.55,62.35,3.6208,84.8,179.29,1317.49,75.62,68.39,0
JH-001,Dumper,Morning,3298.58,68.23,2.1595,107.23,144.57,1147.35,93.81,58.84,0
JH-001,Drill Rig,Afternoon,3719.86,56.73,3.1449,75.75,225.6,1623.27,76.53,93.36,0
JH-002,Loader,Morning,550.23,72.68,3.3409,147.96,101.66,1698.56,72.14,88.89,0
JH-002,Crusher,Morning,5933.09,40.52,2.231,86.89,221.48,819.8,77.56,72.95,0
OD-002,Excavator,Morning,7247.05,33.82,4.4909,67.6,258.65,1161.2,88.69,60.43,0
JH-002,Excavator,Morning,7757.84,59.54,1.3097,95.34,188.75,1553.76,77.57,69.08,0
OD-001,Crusher,Night,1583.18,90.81,2.8711,104.53,291.65,1327.84,57.45,64.71,0
JH-001,Drill Rig,Night,4497.17,78.12,3.8162,117.66,222.95,1608.62,73.09,58.39,0
CG-002,Dumper,Night,1850.95,47.87,6.367,121.46,137.19,1405.44,80.08,54.72,0
JH-002,Drill Rig,Night,6655.06,67.74,2.9078,112.45,191.24,1651.95,81.33,39.31,0
OD-001,Loader,Morning,1663.67,50.46,5.0973,116.82,44.97,1965.18,88.42,101.92,0
OD-001,Loader,Afternoon,9051.22,66.4,4.9327,122.07,274.63,1119.43,75.41,31.36,1
OD-002,Crusher,Night,2383.28,67.57,8.7443,104.95,198.7,1542.35,73.68,108.89,0
CG-002,Dumper,Night,2984.88,73.9,3.1959,84.75,129.05,2160.52,79.65,42.32,0
OD-002,Loader,Afternoon,8523.97,36.52,7.584,101.78,257.53,1379.08,76.27,85.76,1
CG-002,Dumper,Morning,4638.83,41.02,4.0757,85.68,27.75,1269.81,76.99,72.41,0
OD-002,Loader,Night,337.56,58.87,1.2623,120.98,164.23,1759.35,72.82,105.39,0
JH-002,Crusher,Afternoon,4996.4,44.51,2.7576,124.04,225.45,1488.24,88.0,77.28,0
JH-001,Dumper,Afternoon,936.98,43.35,1.719,125.25,214.21,1842.87,96.17,43.77,0
OD-001,Excavator,Night,9854.91,64.08,5.8423,76.99,14.93,1329.71,60.44,77.95,0
OD-001,Excavator,Night,5922.3,46.26,2.9573,121.24,75.56,1680.51,76.15,47.48,0
OD-002,Loader,Morning,2639.67,93.86,1.4053,88.53,259.51,1375.36,91.05,68.85,0
OD-002,Excavator,Morning,5680.81,52.0,4.2265,107.38,85.26,1545.1,82.14,92.52,0
CG-002,Loader,Night,860.98,55.95,5.2634,116.55,148.94,1466.19,77.64,35.14,0
JH-002,Drill Rig,Afternoon,8018.92,64.46,2.222,71.25,296.48,1894.32,97.26,68.26,0
OD-002,Crusher,Morning,9260.75,37.38,2.1738,117.25,183.18,1531.69,73.51,30.68,0
JH-002,Excavator,Afternoon,8757.0,67.63,3.0067,69.05,171.56,1101.72,87.03,104.71,0
CG-002,Dumper,Morning,3483.4,65.12,1.0993,96.01,177.81,1178.86,85.56,69.0,0
CG-001,Dumper,Night,3325.1,54.76,3.8762,119.53,62.07,1588.84,67.9,102.39,0
JH-001,Dumper,Morning,447.37,64.11,6.3323,126.54,209.59,1240.48,77.47,32.53,0
OD-001,Crusher,Night,6548.86,66.42,1.9634,116.17,16.77,1629.83,80.91,62.82,0
CG-002,Loader,Morning,5395.56,81.53,6.8314,88.71,103.72,1205.47,92.32,82.2,1
JH-001,Excavator,Night,4647.53,97.5,4.4701,88.0,99.4,1423.09,97.91,49.47,0
OD-002,Excavator,Morning,9085.55,44.08,2.6156,97.15,31.7,1231.77,77.15,49.54,0
OD-001,Dumper,Morning,1762.0,40.54,3.7338,101.08,107.39,1483.9,85.53,105.59,0
JH-001,Loader,Night,195.7,61.54,6.0427,117.51,184.79,1161.89,87.68,78.94,0
CG-002,Dumper,Morning,825.83,28.82,2.918,98.71,119.32,1444.89,84.6,63.17,0
OD-002,Dumper,Afternoon,2311.38,69.74,3.3078,90.77,16.02,1641.48,72.54,82.08,0
CG-001,Dumper,Afternoon,429.53,61.7,2.0798,92.83,191.49,1367.65,80.54,54.66,0
OD-002,Excavator,Night,5078.15,65.51,2.5601,122.72,98.61,1592.6,87.98,108.29,0
CG-002,Crusher,Morning,3209.5,55.45,3.859,101.12,299.55,1113.62,73.63,60.25,0
JH-001,Drill Rig,Morning,1886.78,63.83,2.4839,130.48,270.9,1211.67,68.75,43.79,0
CG-002,Dumper,Morning,7525.83,67.08,2.1134,119.01,151.39,1321.87,66.03,71.91,0
OD-001,Crusher,Night,2124.07,63.0,4.8331,89.54,116.79,1240.09,82.3,100.27,0
CG-002,Dumper,Afternoon,6907.29,39.82,3.4599,91.02,30.18,1582.11,62.13,57.3,0
CG-001,Crusher,Night,3557.72,62.58,2.1382,97.84,10.43,1929.06,72.04,88.03,0
OD-002,Dumper,Night,5167.09,87.81,6.53,97.27,241.61,1405.13,64.34,40.44,1
JH-001,Dumper,Afternoon,9345.28,63.61,7.821,123.12,152.79,1981.66,69.73,65.91,0
OD-002,Drill Rig,Morning,469.78,62.06,4.5145,89.19,102.37,1821.05,75.6,39.99,0
CG-001,Drill Rig,Night,5052.62,83.4,1.4958,102.24,175.24,1333.15,65.45,53.08,0
OD-001,Drill Rig,Night,8558.79,48.82,3.3318,106.7,98.68,1467.1,76.2,79.13,0
OD-002,Drill Rig,Night,5920.95,73.35,3.6485,114.11,121.17,2086.86,69.02,46.2,0
OD-002,Drill Rig,Morning,2841.02,52.05,1.2306,109.45,31.21,1647.09,79.61,67.53,0
CG-002,Excavator,Night,4037.04,76.3,4.9334,107.91,138.18,1257.29,72.23,86.92,1
CG-002,Excavator,Night,6834.63,71.97,3.018,90.45,51.25,1762.0,90.42,39.88,0
CG-001,Excavator,Night,8919.04,53.82,4.765,92.41,134.87,1472.39,84.25,35.1,0
JH-002,Loader,Morning,506.56,56.01,2.3332,104.96,234.83,1564.48,69.41,62.85,0
CG-002,Loader,Night,808.23,74.67,3.4629,96.22,78.33,1907.69,87.51,55.36,0
CG-002,Crusher,Morning,3318.01,32.17,3.5465,81.35,76.52,1608.2,66.81,98.68,0
OD-002,Dumper,Night,2404.52,53.37,2.9871,91.21,216.18,1535.7,87.09,101.33,0
CG-001,Excavator,Night,2722.82,69.31,3.4753,103.43,165.75,1456.83,98.61,35.03,0
JH-001,Crusher,Night,2290.57,55.38,2.5382,123.76,131.88,1666.22,84.31,52.29,0
JH-002,Crusher,Night,2038.67,62.02,1.5045,81.17,24.19,1126.17,68.83,53.39,0
OD-002,Loader,Night,1393.18,29.38,0.9794,77.98,146.37,1225.88,78.01,80.23,0
OD-002,Loader,Morning,9346.15,47.18,1.9964,115.21,128.45,1829.2,76.24,40.37,0
CG-001,Crusher,Morning,1527.48,70.19,4.0366,91.83,57.02,2344.16,72.95,75.37,0
CG-001,Crusher,Night,2123.6,48.73,1.617,83.06,279.86,1632.74,78.02,47.99,0
OD-002,Crusher,Night,2538.03,40.46,4.62,99.63,127.94,1943.56,78.87,51.01,0
OD-001,Drill Rig,Night,9336.85,75.92,5.4499,82.02,10.24,1321.59,86.8,95.96,1
JH-001,Excavator,Night,7581.57,67.74,3.4431,144.08,290.87,1620.94,85.97,58.08,0
OD-002,Crusher,Afternoon,7918.02,43.67,2.5018,84.52,145.21,733.62,87.96,80.01,0
JH-002,Dumper,Afternoon,1137.11,62.08,4.5374,103.81,190.58,1472.15,66.14,109.12,0
OD-002,Crusher,Morning,8379.47,44.16,4.8477,110.36,121.65,1766.1,68.24,103.86,0
JH-002,Dumper,Night,4141.11,57.71,2.4289,118.96,237.24,1294.1,91.27,66.21,0
CG-001,Crusher,Morning,2701.95,62.64,2.836,78.43,99.9,1416.02,77.54,51.26,0
OD-002,Crusher,Afternoon,5799.93,47.87,1.8099,109.08,141.45,1819.34,82.31,48.18,0
JH-002,Dumper,Morning,8239.61,71.13,3.1365,67.16,133.08,1195.52,82.04,81.04,0
JH-002,Crusher,Morning,7808.66,73.46,0.9671,106.18,135.87,1666.15,74.13,63.45,0
CG-002,Crusher,Afternoon,8910.98,63.95,2.3484,98.84,192.06,901.04,79.2,68.71,0
JH-001,Crusher,Night,9288.51,66.21,1.7743,115.03,238.39,1853.38,74.45,92.87,1
OD-001,Dumper,Night,2457.41,38.21,2.6012,105.21,123.54,1422.39,63.57,94.02,0
OD-001,Dumper,Afternoon,4296.19,80.43,1.8265,97.77,192.23,1515.97,74.75,82.54,0
OD-001,Excavator,Afternoon,244.82,58.63,1.0444,99.3,28.71,1662.92,87.27,64.33,0
CG-002,Crusher,Night,8805.28,45.97,1.9602,70.9,30.81,776.6,76.16,74.83,0
CG-002,Drill Rig,Morning,1630.26,62.19,2.1429,83.71,40.86,1100.61,85.15,72.17,0
JH-001,Dumper,Night,8628.6,71.18,4.6303,130.42,76.15,1505.78,79.92,91.93,0
JH-001,Excavator,Morning,3360.93,67.69,1.9728,104.09,61.62,1198.97,89.89,41.18,0
CG-002,Dumper,Morning,3744.52,43.73,1.7793,113.64,148.77,1090.1,91.61,59.57,0
JH-002,Loader,Morning,487.41,71.36,1.4979,87.65,87.37,1720.68,81.84,92.11,0
JH-001,Drill Rig,Afternoon,3336.1,59.09,4.8128,117.42,209.36,1253.86,86.95,74.49,0
JH-002,Excavator,Afternoon,8894.8,67.52,2.4315,94.42,236.1,1478.66,76.48,41.37,1
OD-002,Loader,Morning,352.92,47.98,3.1148,71.26,127.04,1300.88,64.59,35.1,0
CG-002,Drill Rig,Night,4122.64,75.69,1.2562,98.35,266.56,1372.62,61.22,84.23,0
CG-002,Loader,Night,410.86,62.74,1.1304,125.91,179.75,1592.69,79.95,41.99,0
JH-002,Dumper,Night,3772.14,77.83,1.7316,58.67,264.19,1214.14,66.81,92.06,0
OD-001,Dumper,Night,1809.14,36.98,6.1203,114.72,144.96,1590.97,95.91,75.16,0
JH-001,Dumper,Morning,2596.96,38.98,1.5751,103.15,109.41,1245.62,71.15,37.73,0
JH-001,Loader,Afternoon,8788.22,56.4,1.9876,151.85,165.21,1525.45,81.99,91.91,0
CG-001,Crusher,Morning,4416.89,82.01,2.7359,145.9,121.74,1463.53,77.69,46.03,1
JH-001,Dumper,Morning,2810.6,89.44,1.9886,64.72,102.47,1027.35,65.53,51.94,0
CG-002,Excavator,Morning,5934.45,46.67,3.453,127.63,40.92,1503.54,72.98,104.89,0
OD-002,Drill Rig,Night,1506.86,60.8,1.794,92.19,146.86,1381.97,80.18,39.81,0
OD-001,Excavator,Afternoon,2667.98,62.33,1.5675,96.11,195.34,1606.56,80.56,64.01,0
JH-002,Crusher,Night,5507.85,70.77,10.5794,88.48,240.77,1160.71,76.2,62.47,0
JH-001,Dumper,Morning,2451.48,73.27,1.7017,86.01,261.87,1727.21,83.46,68.25,0
JH-002,Drill Rig,Afternoon,6823.36,43.28,4.0454,126.35,59.24,1325.83,68.74,46.96,0
CG-002,Loader,Night,4965.76,60.97,1.697,52.92,121.99,1684.81,76.34,49.52,0
JH-002,Drill Rig,Night,7742.69,29.87,1.258,86.7,187.27,2054.5,96.83,102.94,1
CG-002,Loader,Night,9487.62,72.16,2.5983,113.53,194.37,994.32,69.52,58.53,0
OD-001,Loader,Night,1246.47,54.92,1.3903,59.22,262.34,1173.95,92.33,66.67,0
JH-002,Dumper,Night,3413.18,41.92,2.2332,95.39,160.27,1270.68,71.68,31.16,0
JH-002,Crusher,Morning,3263.54,64.99,1.8259,75.83,168.05,1532.74,69.47,44.47,0
JH-001,Crusher,Afternoon,1596.71,54.45,5.0831,104.68,114.14,1552.3,81.07,97.73,0
JH-002,Dumper,Night,8122.0,78.92,1.2574,101.0,287.54,1296.8,88.07,102.1,1
OD-002,Crusher,Afternoon,7622.8,46.61,3.8112,118.66,71.98,1777.8,72.58,103.92,0
CG-002,Dumper,Morning,4895.81,93.34,3.1348,53.62,220.46,1755.82,59.81,81.63,0
CG-001,Loader,Morning,5423.93,72.82,2.4241,108.61,161.69,1846.8,92.9,88.35,0
OD-002,Loader,Afternoon,689.49,79.32,1.8606,85.0,87.38,1742.86,72.53,43.15,0
CG-002,Excavator,Night,5599.52,44.57,2.9628,129.01,67.45,1874.38,67.63,90.68,0
OD-001,Drill Rig,Morning,7934.28,86.83,3.0424,91.14,179.91,1306.8,82.53,105.14,0
OD-001,Dumper,Morning,5780.89,41.81,3.3098,83.66,23.11,1289.65,74.25,44.73,0
JH-001,Dumper,Afternoon,2726.53,56.85,2.376,89.0,287.3,1180.51,82.27,47.29,0
JH-001,Loader,Morning,6708.73,79.57,1.5334,111.32,109.1,1647.4,70.99,104.57,0
OD-002,Loader,Afternoon,3678.74,67.6,4.2175,113.93,299.57,1565.76,73.22,34.75,0
CG-002,Dumper,Night,5494.25,41.41,2.7136,99.49,172.42,1731.46,69.35,65.35,0
CG-001,Dumper,Night,4926.9,77.03,2.0008,80.43,99.42,1392.06,70.24,66.97,0
JH-001,Loader,Night,3873.63,65.1,1.6474,76.31,76.75,1913.18,78.07,55.18,0
CG-002,Crusher,Morning,7216.89,53.76,4.3113,113.55,232.25,1580.44,97.93,52.66,0
JH-001,Excavator,Afternoon,8850.37,36.87,5.4313,110.48,25.78,1378.68,81.59,87.78,0
JH-002,Dumper,Morning,151.6,66.52,3.6243,108.21,235.9,1505.29,76.33,99.9,0
OD-001,Excavator,Night,9342.8,57.55,3.748,131.66,193.43,1983.12,78.42,51.45,0
JH-001,Excavator,Night,5164.0,62.34,4.8851,84.14,110.85,1491.81,64.81,75.94,0
OD-002,Crusher,Morning,7037.25,36.22,2.2684,139.55,175.2,1526.09,96.4,42.89,0
CG-002,Excavator,Night,8570.68,53.72,7.9015,106.75,266.87,1607.2,91.95,32.38,0
CG-001,Dumper,Afternoon,4724.33,67.2,1.6003,89.9,284.9,1661.48,89.92,34.46,0
OD-001,Loader,Afternoon,8366.24,88.15,2.4068,98.91,280.93,1581.97,85.26,70.65,0
JH-002,Excavator,Night,1858.44,56.92,1.8482,76.15,159.16,1679.66,92.78,57.43,0
CG-001,Dumper,Night,1675.76,81.65,2.8061,79.58,180.38,1645.28,84.48,98.81,0
JH-001,Crusher,Afternoon,6608.97,71.81,6.4589,97.75,62.96,1596.73,84.96,60.75,0
JH-001,Excavator,Afternoon,8714.42,63.51,2.4128,115.53,276.57,2026.95,74.81,77.67,1
OD-001,Drill Rig,Afternoon,8935.02,44.81,3.3561,85.91,28.63,1277.84,84.51,43.19,0
OD-002,Crusher,Morning,6473.03,45.44,0.635,142.99,150.27,1627.45,96.27,55.53,0
CG-002,Crusher,Morning,5302.34,69.26,3.3664,99.15,70.59,1424.87,96.5,61.59,0
OD-001,Dumper,Night,3380.79,52.1,4.4783,87.96,136.66,1233.54,70.82,75.89,0
JH-001,Dumper,Night,9802.0,50.77,2.8906,74.32,209.63,1425.56,66.5,67.97,0
JH-001,Loader,Morning,3264.99,57.29,1.595,89.6,132.63,1195.77,81.52,49.26,0
CG-002,Dumper,Afternoon,7467.44,57.54,1.4915,128.85,278.38,1534.89,74.57,37.3,0
JH-001,Loader,Night,5366.62,73.51,2.0601,134.48,195.64,1549.65,80.18,81.11,0
CG-002,Excavator,Night,6124.27,52.42,1.4852,112.28,174.68,1596.88,76.93,99.68,0
CG-002,Excavator,Afternoon,3995.46,72.02,5.9775,101.12,136.04,1449.62,74.37,50.48,0
CG-001,Loader,Night,9651.75,66.6,3.4341,71.29,110.94,1507.7,94.74,31.93,0
OD-002,Crusher,Morning,5759.66,34.89,5.5976,48.57,269.49,1267.92,76.56,68.29,0
OD-002,Loader,Afternoon,9384.1,64.42,2.3524,103.77,131.33,1358.92,80.66,49.45,0
JH-002,Loader,Morning,175.16,19.98,1.8547,92.04,178.23,1212.45,64.74,72.67,0
JH-001,Excavator,Morning,5769.44,46.57,1.9127,89.05,152.76,1148.19,104.44,46.81,0
JH-001,Loader,Afternoon,7200.15,66.95,2.1574,107.94,184.66,923.09,64.09,82.0,0
JH-001,Drill Rig,Afternoon,7476.29,59.84,2.123,73.24,72.21,1828.88,78.37,107.99,0
JH-002,Loader,Morning,9059.27,33.48,5.0073,129.23,294.96,1881.12,88.98,82.53,1
JH-002,Drill Rig,Morning,143.58,43.21,4.2923,137.25,120.8,982.31,71.6,54.61,0
JH-001,Loader,Morning,103.27,20.87,3.1125,113.8,87.34,1575.22,78.84,100.51,0
CG-002,Crusher,Afternoon,4775.41,39.86,1.1855,93.97,20.94,1162.25,95.3,97.26,1
OD-002,Crusher,Morning,390.01,68.69,3.1504,87.91,254.47,1343.71,78.89,63.86,0
OD-002,Excavator,Night,9747.87,51.64,2.3271,93.83,198.79,1444.46,87.27,98.35,0
OD-001,Excavator,Afternoon,2298.45,62.55,5.491,106.39,96.42,1334.88,67.05,75.85,0
CG-002,Drill Rig,Afternoon,4779.38,60.2,4.2534,120.18,117.99,1785.88,85.05,77.37,0
JH-002,Dumper,Morning,705.26,60.49,2.9185,109.0,148.01,2282.76,104.06,65.28,0
OD-002,Drill Rig,Afternoon,5268.28,75.35,0.9523,125.22,131.7,1106.32,93.44,98.39,0
JH-001,Crusher,Afternoon,3861.57,56.96,2.5395,111.04,133.25,1757.6,93.37,77.81,0
CG-002,Drill Rig,Night,542.13,73.66,1.9608,120.66,190.87,1656.31,91.38,36.19,0
JH-001,Loader,Night,3417.73,22.84,3.329,99.41,256.23,1487.91,80.32,69.59,0
JH-002,Dumper,Night,3975.22,76.67,1.5356,77.02,119.4,1255.02,66.86,65.91,0
OD-002,Dumper,Afternoon,9900.22,40.65,3.0993,125.73,62.25,910.55,69.34,91.5,0
CG-001,Crusher,Afternoon,2158.07,43.91,0.8967,143.7,18.91,1634.06,79.06,108.75,1
JH-001,Drill Rig,Morning,5493.32,49.43,1.3596,105.91,140.12,1542.28,85.79,63.12,0
OD-001,Dumper,Morning,9874.42,76.26,1.7508,89.09,71.88,1529.61,74.73,78.13,0
CG-001,Excavator,Night,7940.99,46.66,2.0687,109.47,72.68,1719.18,90.43,92.75,0
JH-001,Loader,Night,9934.34,50.16,3.3018,92.95,35.52,1646.89,80.73,95.42,0
CG-002,Drill Rig,Morning,9686.15,45.57,1.1882,100.64,54.58,1495.31,81.82,70.28,0
OD-001,Crusher,Morning,4946.44,63.83,1.9727,101.69,140.07,1719.93,85.63,72.97,0
OD-002,Excavator,Night,6994.12,71.15,1.998,84.85,208.75,1528.3,68.63,49.14,0
OD-001,Drill Rig,Afternoon,1193.39,85.56,3.8343,85.62,140.26,1521.57,70.99,109.05,0
JH-001,Drill Rig,Afternoon,4467.37,96.0,2.4698,98.57,218.51,1895.33,75.84,47.98,0
CG-001,Excavator,Night,8109.28,69.75,1.6758,96.04,234.01,1519.84,79.01,53.86,1
JH-001,Dumper,Morning,5102.82,65.48,1.585,111.4,201.66,1028.18,78.14,61.64,0
JH-002,Drill Rig,Afternoon,7056.72,41.74,2.0619,105.41,17.21,1773.23,81.15,57.75,0
OD-001,Dumper,Afternoon,7482.94,88.64,1.1922,112.12,169.9,1767.63,83.6,75.82,0
OD-001,Loader,Morning,2609.34,63.23,6.1284,97.18,93.59,1467.99,78.18,104.95,0
JH-001,Excavator,Afternoon,8769.42,55.66,2.7124,83.86,261.14,1858.96,101.4,35.25,1
CG-002,Crusher,Afternoon,4652.24,65.81,1.7216,79.13,272.32,1345.94,70.42,58.84,0
JH-002,Dumper,Night,2180.83,50.45,1.6044,119.79,132.02,1500.38,81.48,66.62,0
JH-002,Dumper,Morning,8667.62,24.93,1.4864,90.29,227.55,1888.39,98.07,63.16,1
OD-001,Drill Rig,Night,4236.41,68.58,3.2726,87.35,120.08,1405.47,71.88,44.35,0
OD-002,Dumper,Night,7528.09,80.14,1.1892,125.59,150.81,1378.22,67.86,109.62,0
OD-001,Drill Rig,Night,5525.53,68.35,2.4868,92.13,295.01,1529.57,91.31,52.76,0
CG-002,Loader,Afternoon,3880.53,59.89,3.6212,56.4,60.1,1755.4,91.81,96.0,0
CG-001,Loader,Night,8117.78,60.2,2.0279,104.41,185.33,1142.78,69.32,56.32,0
JH-002,Loader,Morning,5886.25,62.58,1.639,89.02,195.01,1832.68,83.11,30.96,0
JH-002,Drill Rig,Morning,3966.56,62.12,4.1324,85.55,254.89,1820.85,91.97,42.12,0
JH-001,Excavator,Morning,1185.02,59.09,1.5435,97.22,53.05,1907.97,76.88,69.2,0
OD-002,Excavator,Morning,8964.91,60.38,2.3659,59.05,272.35,986.61,87.19,71.34,0
JH-002,Dumper,Night,451.15,83.33,2.8795,62.82,206.96,1846.1,90.58,47.54,0
JH-001,Crusher,Night,8645.55,67.08,2.0096,90.8,298.09,1539.2,90.02,49.75,1
JH-002,Crusher,Morning,3663.62,61.58,1.493,111.22,165.25,1417.61,79.61,90.62,0
CG-002,Dumper,Afternoon,6429.45,69.89,2.056,94.74,192.08,1401.61,57.51,61.31,0
